0.452055
0.280000
0.484848
0.507246
0.478261
0.440678
0.508772
0.383562
0.474359
0.423729
0.451613
0.346667
0.388889
0.345679
0.454545
0.328767
0.329268
0.169014
0.215190
0.168675
0.200000
0.176471
0.179775
0.126437
0.268293
0.316832
0.305263
0.380952
0.474576
0.375000
0.512195
0.508065
0.541985
0.606061
0.549020
0.627451
0.687075
0.743902
0.734177
0.726115
0.739884
0.785311
0.789216
0.837209
0.805310
0.831818
0.857741
0.832636
0.801527
0.841270
0.865320
0.856618
0.824561
0.813688
0.833887
0.883871
0.864865
0.830721
0.812308
0.816092
0.804665
0.803519
0.799443
0.824513
0.852691
0.838961
0.900538
0.902887
0.900000
0.921951
0.952736
0.943489
0.929440
0.925743
0.937500
0.943069
0.965937
0.951807
0.962353
0.971014
0.961259
0.967366
0.962085
0.961712
0.972158
0.967593
0.981043
0.977011
0.976636
0.976852
0.974118
0.969767
0.977427
0.971631
0.978673
0.963855
0.968539
0.967213
0.970183
0.938967
0.961538
0.967742
0.972286
0.983529
0.980998
0.974178
0.980907
0.990698
0.974596
0.986079
0.990476
0.988290
0.995249
0.993007
0.986207
0.992925
0.995294
0.990741
0.992718
0.995098
0.990676
0.990291
0.990431
0.990291
0.983092
0.992500
0.972840
0.979540
0.979487
0.972752
0.960733
0.978202
0.975207
0.948925
0.960317
0.963788
0.931232
0.964706
0.960725
0.921212
0.936364
0.923077
0.917492
0.882943
0.892857
0.867384
0.855072
0.837209
0.897541
0.846890
0.879310
0.837398
0.893720
0.842105
0.807512
0.789189
0.849162
0.806630
0.797619
0.770370
0.715152
0.777778
0.751773
0.701389
0.708333
0.720000
0.696078
0.763636
0.700935
0.679245
0.627273
0.643564
0.656566
0.588235
0.641975
0.606383
0.472222
0.527027
0.679012
0.552941
0.493976
0.546667
0.463415
0.585714
0.478261
0.432432
0.405405
0.476190
0.421053
0.455696
0.573333
0.333333
0.475000
0.358209
0.463768
0.460674
0.550000
0.542373
0.527778
